global_step,cegis_iteration,learner_epoch,batch,mesh_loss,total_loss,init_loss,unsafe_loss,decrease_loss,n_init_mean,n_unsafe_mean,n_target_mean,n_decrease_mean,n_decrease_min,n_decrease_max,valid_init_frac,valid_unsafe_frac,valid_target_frac,valid_decrease_frac,valid_decrease_centers
4632,6,66,4,0.0026572,0.008939136750996113,0.0,0.0,0.008939136750996113,0.7640765905380249,0.0007183111738413572,0.8909775018692017,0.17379064857959747,0.0002475258952472359,0.8938939571380615,0.09090909361839294,1.0,0.13636364042758942,0.9700263738632202,276.0
4633,6,66,5,0.0026572,0.008246956393122673,0.0,0.0,0.008246956393122673,0.8038899898529053,0.0009630130371078849,0.8926267623901367,0.17580977082252502,0.00028730498161166906,0.8883482813835144,0.09090909361839294,1.0,0.09090909361839294,0.9772727489471436,276.0
4634,6,66,6,0.0026572,0.011114029213786125,0.0,0.0,0.011114029213786125,0.8246845602989197,0.002096770564094186,0.8919835686683655,0.19369526207447052,0.00026165012968704104,0.8969064354896545,0.09090909361839294,1.0,0.09090909361839294,0.9670619368553162,276.0
4635,6,66,7,0.0026572,0.009996064938604832,0.0,0.0,0.009996064938604832,0.8018521070480347,0.0016009998507797718,0.8932283520698547,0.1848565638065338,0.00031244204728864133,0.8971449136734009,0.09090909361839294,1.0,0.13636364042758942,0.967391312122345,276.0
4636,6,67,0,0.0026572,0.01032764557749033,0.0,0.0,0.01032764557749033,0.8142417669296265,0.001036110450513661,0.8931125402450562,0.18699319660663605,0.0003100732574239373,0.8966083526611328,0.09090909361839294,1.0,0.1818181872367859,0.9621212482452393,276.0
4637,6,67,1,0.0026572,0.010063945315778255,0.0,0.0,0.010063945315778255,0.8222546577453613,0.0007072006119415164,0.8937497138977051,0.17927499115467072,0.0006038019782863557,0.8952024579048157,0.09090909361839294,1.0,0.09090909361839294,0.9640974998474121,276.0
4638,6,67,2,0.0026572,0.009978348389267921,0.0,0.0,0.009978348389267921,0.8242789506912231,0.0013119573704898357,0.8939851522445679,0.20245443284511566,0.0003439687716308981,0.8971052765846252,0.09090909361839294,1.0,0.09090909361839294,0.9769433736801147,276.0
4639,6,67,3,0.0026572,0.009411812759935856,0.0,0.0,0.009411812759935856,0.7847179770469666,0.0010333915706723928,0.8939763903617859,0.18083742260932922,0.00032915177871473134,0.8875848054885864,0.09090909361839294,1.0,0.09090909361839294,0.9640974998474121,275.0
4640,6,67,4,0.0026572,0.01263407338410616,0.0,0.0,0.01263407338410616,0.7806059718132019,0.0003746629226952791,0.8959225416183472,0.217671737074852,0.00042989448411390185,0.8856351971626282,0.09090909361839294,1.0,0.1818181872367859,0.9627799987792969,276.0
4641,6,67,5,0.0026572,0.012081695720553398,0.0,0.0,0.012081695720553398,0.8325965404510498,0.0014812019653618336,0.896638035774231,0.19687771797180176,0.00030170162790454924,0.8912984728813171,0.09090909361839294,1.0,0.13636364042758942,0.9680500626564026,276.0
4642,6,67,6,0.0026572,0.015093355439603329,0.0,0.0,0.015093355439603329,0.7916099429130554,0.0005358617636375129,0.8968629837036133,0.1945624202489853,0.0003143114736303687,0.8970281481742859,0.09090909361839294,1.0,0.13636364042758942,0.9657444357872009,276.0
4643,6,67,7,0.0026572,0.010975056327879429,0.0,0.0,0.010975056327879429,0.8014367818832397,0.0009149257093667984,0.894926905632019,0.19818641245365143,0.0004639444232452661,0.8975356817245483,0.09090909361839294,1.0,0.22727273404598236,0.9766139984130859,276.0
4644,6,68,0,0.0026572,0.009135549888014793,0.0,0.0,0.009135549888014793,0.8280152678489685,0.0016292399959638715,0.8845019340515137,0.20010821521282196,0.0002611690142657608,0.896864652633667,0.09090909361839294,1.0,0.13636364042758942,0.9598155617713928,276.0
4645,6,68,1,0.0026572,0.011270786635577679,0.0,0.0,0.011270786635577679,0.8242598176002502,0.001019033370539546,0.8908129930496216,0.18218807876110077,0.00035222270525991917,0.8947584629058838,0.09090909361839294,0.9090909361839294,0.22727273404598236,0.9657444357872009,276.0
4646,6,68,2,0.0026572,0.008768382482230663,0.0,0.0,0.008768382482230663,0.8217902183532715,0.0004871160490438342,0.8871440887451172,0.18720413744449615,0.00029018186614848673,0.89715975522995,0.09090909361839294,1.0,0.22727273404598236,0.9687088131904602,276.0
4647,6,68,3,0.0026572,0.00834893248975277,0.0,0.0,0.00834893248975277,0.8293992280960083,0.001497506513260305,0.8653562068939209,0.16788096725940704,0.0006194355082698166,0.8966155052185059,0.09090909361839294,1.0,0.09090909361839294,0.9634387493133545,276.0
4648,6,68,4,0.0026572,0.009679866023361683,0.0,0.0,0.009679866023361683,0.8076027035713196,0.000964552047662437,0.8851499557495117,0.1772611141204834,0.00035158221726305783,0.8938767910003662,0.09090909361839294,1.0,0.22727273404598236,0.9680500626564026,276.0
4649,6,68,5,0.0026572,0.010026846081018448,0.0,0.0,0.010026846081018448,0.8379324078559875,0.0011894697090610862,0.8871039152145386,0.1934848129749298,0.00025717055541463196,0.8968000411987305,0.09090909361839294,1.0,0.13636364042758942,0.9710144996643066,276.0
4650,6,68,6,0.0026572,0.010347617790102959,0.0,0.0,0.010347617790102959,0.7834348678588867,0.0004741415614262223,0.8924475908279419,0.17250733077526093,0.00027699166093952954,0.8910369277000427,0.09090909361839294,1.0,0.13636364042758942,0.9696969985961914,276.0
4651,6,68,7,0.0026572,0.01262515690177679,0.0,0.0,0.01262515690177679,0.803252100944519,0.0006964342901483178,0.894238293170929,0.1705065220594406,0.0003220969229005277,0.8963162302970886,0.09090909361839294,1.0,0.1818181872367859,0.9716732501983643,276.0
4652,6,69,0,0.0026572,0.018314972519874573,0.0,0.005940489936619997,0.012374483048915863,0.8186349868774414,0.0016196728684008121,0.8870252370834351,0.1929895281791687,0.0004434941220097244,0.8973533511161804,0.09090909361839294,1.0,0.09090909361839294,0.9640974998474121,276.0
4653,6,69,1,0.0026572,0.011829490773379803,0.0,0.0,0.011829490773379803,0.7946738004684448,0.0007254064548760653,0.8930791616439819,0.1935025155544281,0.0002870400494430214,0.8969011306762695,0.09090909361839294,1.0,0.22727273404598236,0.9713438749313354,276.0
4654,6,69,2,0.0026572,0.0168733112514019,0.0,0.0,0.0168733112514019,0.8051356077194214,0.0015329255256801844,0.896109402179718,0.1929011046886444,0.0006767879822291434,0.8960551619529724,0.09090909361839294,1.0,0.22727273404598236,0.9752964377403259,276.0
4655,6,69,3,0.0026572,0.012181749567389488,0.0,0.0,0.012181749567389488,0.7946596145629883,0.0011997109977528453,0.8967874050140381,0.16047509014606476,0.00033906035241670907,0.8971807956695557,0.09090909361839294,1.0,0.09090909361839294,0.9769433736801147,276.0
4656,6,69,4,0.0026572,0.01062669139355421,0.0,0.0,0.01062669139355421,0.7803179025650024,0.0009482525056228042,0.8911991119384766,0.17078527808189392,0.00023281558242160827,0.8963380455970764,0.09090909361839294,1.0,0.09090909361839294,0.9716732501983643,275.0
4657,6,69,5,0.0026572,0.011184362694621086,0.0,0.0,0.011184362694621086,0.8023951649665833,0.0003223635721951723,0.8795298933982849,0.16266530752182007,0.00029633098165504634,0.8896341323852539,0.09090909361839294,1.0,0.22727273404598236,0.9779314994812012,276.0
4658,6,69,6,0.0026572,0.011756601743400097,0.0,0.0,0.011756601743400097,0.7808459997177124,0.0008490597829222679,0.8866201639175415,0.16237367689609528,0.0002666181535460055,0.8884984850883484,0.09090909361839294,1.0,0.09090909361839294,0.9716732501983643,275.0
4659,6,69,7,0.0026572,0.011796976439654827,0.0,0.0,0.011796976439654827,0.817659854888916,0.0006392691284418106,0.8943254351615906,0.1672530621290207,0.00023688856163062155,0.8965298533439636,0.09090909361839294,1.0,0.13636364042758942,0.9897891879081726,275.0
4660,6,70,0,0.0026572,0.010921134613454342,0.0,0.0,0.010921134613454342,0.7707629203796387,0.0008329396368935704,0.8950313329696655,0.15020117163658142,0.00023202189186122268,0.8888588547706604,0.09090909361839294,1.0,0.13636364042758942,0.9733201861381531,273.0
4661,6,70,1,0.0026572,0.010258050635457039,0.0,0.0,0.010258050635457039,0.8154622316360474,0.00044542396790347993,0.8522102236747742,0.16436246037483215,0.00028447475051507354,0.8959991931915283,0.09090909361839294,1.0,0.1818181872367859,0.9815546870231628,276.0
4662,6,70,2,0.0026572,0.01210805308073759,0.0,0.0,0.01210805308073759,0.7728524208068848,0.00038635963574051857,0.8851940631866455,0.176421120762825,0.0002721507044043392,0.8972364068031311,0.09090909361839294,1.0,0.13636364042758942,0.9772727489471436,275.0
4663,6,70,3,0.0026572,0.009480420500040054,0.0,0.0,0.009480420500040054,0.8107061386108398,0.0009514340199530125,0.8900620341300964,0.1254292130470276,0.0002754546294454485,0.8906968235969543,0.09090909361839294,1.0,0.13636364042758942,0.9792490005493164,276.0
4664,6,70,4,0.0026572,0.014767278917133808,0.0,0.0,0.014767278917133808,0.7718028426170349,0.0003077703877352178,0.8942505121231079,0.13404391705989838,0.00026793923461809754,0.8920319080352783,0.09090909361839294,1.0,0.1818181872367859,0.9838603734970093,275.0
4665,6,70,5,0.0026572,0.015292814001441002,0.0,0.0,0.015292814001441002,0.7733898162841797,0.00042630339157767594,0.8745089769363403,0.14288118481636047,0.00031685468275099993,0.8973120450973511,0.09090909361839294,1.0,0.1818181872367859,0.9897891879081726,275.0
4666,6,70,6,0.0026572,0.012803299352526665,0.0,0.0,0.012803299352526665,0.8090291023254395,0.0004129030858166516,0.8947727680206299,0.14534354209899902,0.00024943091557361186,0.8959412574768066,0.09090909361839294,1.0,0.22727273404598236,0.9736495614051819,274.0
4667,6,70,7,0.0026572,0.014583546668291092,0.0,0.0,0.014583546668291092,0.7730294466018677,0.000761044560931623,0.873275876045227,0.13694065809249878,0.00021736547932960093,0.8969340920448303,0.09090909361839294,1.0,0.1818181872367859,0.9805665612220764,273.0
4668,6,71,0,0.0026572,0.01014337781816721,0.0,0.0,0.01014337781816721,0.7636829018592834,0.0006888969801366329,0.8889153003692627,0.12777337431907654,0.000339974561939016,0.8969805240631104,0.09090909361839294,1.0,0.1818181872367859,0.9822134375572205,274.0
4669,6,71,1,0.0026572,0.015060272999107838,0.0,0.0,0.015060272999107838,0.7690371870994568,0.0006189470295794308,0.8949421644210815,0.1451767534017563,0.0002815075858961791,0.8970841765403748,0.09090909361839294,1.0,0.22727273404598236,0.9795783758163452,274.0
4670,6,71,2,0.0026572,0.011613394133746624,0.0,0.0,0.011613394133746624,0.7658345699310303,0.0004923621891066432,0.8899468183517456,0.17176982760429382,0.00021437717077787966,0.8932971358299255,0.09090909361839294,1.0,0.22727273404598236,0.9799078106880188,273.0
4671,6,71,3,0.0026572,0.013304785825312138,0.0,0.0,0.013304785825312138,0.802871823310852,0.0002466594451107085,0.8969390392303467,0.1525544673204422,0.0003854934766422957,0.8969058990478516,0.09090909361839294,1.0,0.09090909361839294,0.9779314994812012,273.0
4672,6,71,4,0.0026572,0.010277488268911839,0.0,0.0,0.010277488268911839,0.7987005710601807,0.0004793950938619673,0.892798900604248,0.16226224601268768,0.00024500457220710814,0.8951884508132935,0.09090909361839294,1.0,0.13636364042758942,0.9769433736801147,274.0
4673,6,71,5,0.0026572,0.012824729084968567,0.0,0.0,0.012824729084968567,0.7735728025436401,0.0005006700521335006,0.881822943687439,0.14807355403900146,0.0003568415704648942,0.8919662833213806,0.09090909361839294,1.0,0.09090909361839294,0.9818840622901917,276.0
4674,6,71,6,0.0026572,0.013499842025339603,0.0,0.0,0.013499842025339603,0.8011111617088318,0.0007282543811015785,0.8842877149581909,0.13961918652057648,0.00025644616107456386,0.8885500431060791,0.09090909361839294,1.0,0.13636364042758942,0.97826087474823,275.0
4675,6,71,7,0.0026572,0.009286100044846535,0.0,0.0,0.009286100044846535,0.7464850544929504,0.0005274770082905889,0.8839291334152222,0.1478288173675537,0.0003059428418055177,0.8963115215301514,0.09090909361839294,1.0,0.09090909361839294,0.9835309982299805,276.0
4676,6,72,0,0.0026572,0.013927508145570755,0.0,0.0,0.013927508145570755,0.7860140204429626,0.0002542789443396032,0.8720823526382446,0.14498016238212585,0.0003138505562674254,0.8959497213363647,0.09090909361839294,1.0,0.1818181872367859,0.9838603734970093,273.0
4677,6,72,1,0.0026572,0.01443322841078043,0.0,0.0,0.01443322841078043,0.80830979347229,0.0003633457235991955,0.8920427560806274,0.16165579855442047,0.00025553483283147216,0.8881881237030029,0.09090909361839294,1.0,0.13636364042758942,0.9752964377403259,274.0
4678,6,72,2,0.0026572,0.012036475352942944,0.0,0.0,0.012036475352942944,0.8106030821800232,0.000405052793212235,0.8903903961181641,0.1403030902147293,0.0002735215239226818,0.8962915539741516,0.09090909361839294,1.0,0.13636364042758942,0.9822134375572205,275.0
4679,6,72,3,0.0026572,0.014077735133469105,0.0,0.0,0.014077735133469105,0.7801939249038696,0.00043638719944283366,0.89665687084198,0.12522852420806885,0.000452300941105932,0.8950988054275513,0.09090909361839294,1.0,0.13636364042758942,0.9762846231460571,275.0
4680,6,72,4,0.0026572,0.009773709811270237,0.0,0.0,0.009773709811270237,0.801671028137207,0.00040313685894943774,0.876322865486145,0.14111441373825073,0.00031805000617168844,0.8934131264686584,0.09090909361839294,1.0,0.1818181872367859,0.9828721880912781,275.0
4681,6,72,5,0.0026572,0.024954993277788162,0.009873260743916035,0.0,0.015081733465194702,0.779781699180603,0.0005408514989539981,0.8875077962875366,0.14535833895206451,0.00021644950902555138,0.8955721259117126,0.13636364042758942,1.0,0.22727273404598236,0.97826087474823,274.0
4682,6,72,6,0.0026572,0.015448017045855522,0.0020092492923140526,0.0,0.01343876775354147,0.7296470999717712,0.0007570075104013085,0.8914920091629028,0.14105042815208435,0.00032802362693473697,0.8947582244873047,0.09090909361839294,1.0,0.09090909361839294,0.9785902500152588,276.0
4683,6,72,7,0.0026572,0.012060572393238544,0.0,0.0,0.012060572393238544,0.8080191612243652,0.0003610169515013695,0.8801887035369873,0.16816364228725433,0.00029075390193611383,0.8896518349647522,0.09090909361839294,1.0,0.13636364042758942,0.9716732501983643,276.0
4684,6,73,0,0.0026572,0.01241578534245491,0.0,0.0,0.01241578534245491,0.7853137850761414,0.0003342767304275185,0.8938702940940857,0.1443617194890976,0.00022223629639483988,0.8923215866088867,0.09090909361839294,1.0,0.09090909361839294,0.987483561038971,275.0
4685,6,73,1,0.0026572,0.013531237840652466,0.0,0.0,0.013531237840652466,0.7731218338012695,0.00037290039472281933,0.8918732404708862,0.1711946725845337,0.00026243054890073836,0.8910580277442932,0.09090909361839294,1.0,0.1818181872367859,0.9828721880912781,276.0
4686,6,73,2,0.0026572,0.01470076385885477,0.0,0.0,0.01470076385885477,0.8064483404159546,0.0005034640780650079,0.893604040145874,0.15917448699474335,0.000363781931810081,0.8926984071731567,0.09090909361839294,1.0,0.09090909361839294,0.9749670624732971,276.0
4687,6,73,3,0.0026572,0.009714053012430668,0.0,0.0,0.009714053012430668,0.7649534940719604,0.0007351175299845636,0.8844156265258789,0.17516346275806427,0.00024094150285236537,0.8971368074417114,0.09090909361839294,1.0,0.09090909361839294,0.9805665612220764,275.0
4688,6,73,4,0.0026572,0.010395953431725502,0.0,0.0,0.010395953431725502,0.7744522094726562,0.00042744260281324387,0.8899500370025635,0.14954593777656555,0.00023235080880112946,0.8944407105445862,0.09090909361839294,1.0,0.09090909361839294,0.9749670624732971,275.0
4689,6,73,5,0.0026572,0.011416535824537277,0.0,0.0,0.011416535824537277,0.7918835878372192,0.0003589126281440258,0.8921678066253662,0.16624565422534943,0.0002691475092433393,0.8954135775566101,0.09090909361839294,1.0,0.27272728085517883,0.9743083119392395,276.0
4690,6,73,6,0.0026572,0.012943143956363201,0.0,0.0,0.012943143956363201,0.7753944993019104,0.0004983957624062896,0.8897497653961182,0.16951239109039307,0.0002684570208657533,0.8967366218566895,0.09090909361839294,1.0,0.1818181872367859,0.9657444357872009,275.0
4691,6,73,7,0.0026572,0.009990815073251724,0.0,0.0,0.009990815073251724,0.8086907863616943,0.0004492603475227952,0.8854166865348816,0.1680215299129486,0.00031338047119788826,0.8794726133346558,0.09090909361839294,1.0,0.09090909361839294,0.970355749130249,276.0
4692,6,74,0,0.0026572,0.011964432895183563,0.0,0.0,0.011964432895183563,0.8202638626098633,0.000703707686625421,0.8950915932655334,0.16505104303359985,0.0002729456755332649,0.8968056440353394,0.09090909361839294,1.0,0.13636364042758942,0.9815546870231628,276.0
4693,6,74,1,0.0026572,0.011327209882438183,0.0,0.0,0.011327209882438183,0.7898041009902954,0.0008192267268896103,0.8925893306732178,0.1560184806585312,0.0002306821697857231,0.8964212536811829,0.09090909361839294,1.0,0.09090909361839294,0.9805665612220764,275.0
4694,6,74,2,0.0026572,0.011280126869678497,0.0,0.0,0.011280126869678497,0.8194588422775269,0.0008503643330186605,0.89667809009552,0.14538922905921936,0.00022903885110281408,0.8943477869033813,0.09090909361839294,1.0,0.22727273404598236,0.9881423115730286,275.0
4695,6,74,3,0.0026572,0.012280099093914032,0.0,0.0,0.012280099093914032,0.7762972116470337,0.0011237526778131723,0.8897610902786255,0.18397508561611176,0.0016365200281143188,0.8965274691581726,0.09090909361839294,1.0,0.09090909361839294,0.9772727489471436,276.0
4696,6,74,4,0.0026572,0.012238026596605778,0.0,0.0,0.012238026596605778,0.8155661821365356,0.00044158415403217077,0.8818463087081909,0.1818905621767044,0.000613796291872859,0.8967124223709106,0.09090909361839294,1.0,0.27272728085517883,0.9749670624732971,276.0
4697,6,74,5,0.0026572,0.012457954697310925,0.0,0.0,0.012457954697310925,0.822242259979248,0.0005584965110756457,0.8957904577255249,0.16790109872817993,0.0003002341545652598,0.8929226994514465,0.09090909361839294,1.0,0.09090909361839294,0.9657444357872009,276.0
4698,6,74,6,0.0026572,0.012226270511746407,0.0,0.0,0.012226270511746407,0.7970010042190552,0.0009600979974493384,0.8869587182998657,0.1880204826593399,0.00040956534212455153,0.8964928984642029,0.09090909361839294,1.0,0.13636364042758942,0.9726614356040955,276.0
4699,6,74,7,0.0026572,0.012162073515355587,0.0,0.0,0.012162073515355587,0.796282172203064,0.0005580320139415562,0.8923544883728027,0.18387188017368317,0.000494150910526514,0.8908448219299316,0.09090909361839294,1.0,0.13636364042758942,0.9720026254653931,276.0
4700,6,75,0,0.0026572,0.011528993956744671,0.0,0.0,0.011528993956744671,0.7537817358970642,0.0009831233182922006,0.8918747901916504,0.17097331583499908,0.00033643885399214923,0.8959009051322937,0.09090909361839294,1.0,0.13636364042758942,0.9644268751144409,276.0
4701,6,75,1,0.0026572,0.011250440962612629,0.0,0.0,0.011250440962612629,0.8100483417510986,0.0006196125177666545,0.8944367170333862,0.18305745720863342,0.00038431331631727517,0.8919529318809509,0.09090909361839294,1.0,0.13636364042758942,0.9769433736801147,276.0
4702,6,75,2,0.0026572,0.013810664415359497,0.0,0.0,0.013810664415359497,0.8331283330917358,0.0006402096478268504,0.8910005688667297,0.1737244427204132,0.000781940994784236,0.8969271779060364,0.09090909361839294,1.0,0.1818181872367859,0.9584980607032776,276.0
4703,6,75,3,0.0026572,0.012091570533812046,0.0,0.0,0.012091570533812046,0.7994675636291504,0.0014700859319418669,0.8784284591674805,0.19733722507953644,0.0005673513514921069,0.8959144353866577,0.09090909361839294,1.0,0.09090909361839294,0.9624506235122681,276.0
4704,6,75,4,0.0026572,0.009432418271899223,0.0,0.0,0.009432418271899223,0.8064607381820679,0.0008169857319444418,0.895311713218689,0.18464280664920807,0.00030551335657946765,0.8957785367965698,0.09090909361839294,1.0,0.22727273404598236,0.9723320007324219,276.0
4705,6,75,5,0.0026572,0.015830865129828453,0.0,0.0,0.015830865129828453,0.7658606171607971,0.0012239118805155158,0.8882019519805908,0.1799561083316803,0.00036649504909291863,0.8914451599121094,0.09090909361839294,1.0,0.13636364042758942,0.9558629989624023,276.0
4706,6,75,6,0.0026572,0.010886083357036114,0.0,0.0,0.010886083357036114,0.8053572177886963,0.0007560711819678545,0.8957384824752808,0.18056002259254456,0.000493127154186368,0.8964226245880127,0.09090909361839294,1.0,0.13636364042758942,0.9729908108711243,276.0
4707,6,75,7,0.0026572,0.012415507808327675,0.0,0.0,0.012415507808327675,0.7955294847488403,0.00041889832937158644,0.8945007920265198,0.1754923015832901,0.0005546606262214482,0.8899765014648438,0.09090909361839294,1.0,0.09090909361839294,0.9769433736801147,276.0
4708,6,76,0,0.0026572,0.010525246150791645,0.0,0.0,0.010525246150791645,0.758056640625,0.00035904214018955827,0.8923524618148804,0.18197937309741974,0.0005052117630839348,0.885664701461792,0.09090909361839294,1.0,0.09090909361839294,0.9637681245803833,276.0
4709,6,76,1,0.0026572,0.009204477071762085,0.0,0.0,0.009204477071762085,0.798643946647644,0.0008228456135839224,0.8869524598121643,0.16211967170238495,0.00028956696041859686,0.8930238485336304,0.09090909361839294,1.0,0.22727273404598236,0.9693676233291626,276.0
4710,6,76,2,0.0026572,0.008088846690952778,0.0,0.0,0.008088846690952778,0.8285599946975708,0.0008115591481328011,0.8865838050842285,0.15640009939670563,0.00029975082725286484,0.8927620053291321,0.09090909361839294,1.0,0.13636364042758942,0.9710144996643066,276.0
4711,6,76,3,0.0026572,0.010014724917709827,0.0,0.0,0.010014724917709827,0.7826603651046753,0.0003030878724530339,0.8910551071166992,0.19087505340576172,0.0002850063028745353,0.896529495716095,0.09090909361839294,1.0,0.1818181872367859,0.9706851243972778,276.0
4712,6,76,4,0.0026572,0.008498208597302437,0.0,0.0,0.008498208597302437,0.744245171546936,0.0006561195477843285,0.8854752779006958,0.1736782193183899,0.0005411369493231177,0.8945580124855042,0.09090909361839294,1.0,0.09090909361839294,0.9713438749313354,276.0
4713,6,76,5,0.0026572,0.013737090863287449,0.0,0.0,0.013737090863287449,0.8361204266548157,0.0008293673163279891,0.8913321495056152,0.1711495816707611,0.0004244724696036428,0.8898866772651672,0.09090909361839294,1.0,0.22727273404598236,0.9680500626564026,276.0
4714,6,76,6,0.0026572,0.011742300353944302,0.0,0.0,0.011742300353944302,0.8035863637924194,0.00036010402254760265,0.8929163217544556,0.1685536950826645,0.0004502130614127964,0.8859483599662781,0.09090909361839294,1.0,0.09090909361839294,0.9802371859550476,276.0
4715,6,76,7,0.0026572,0.010041453875601292,0.0,0.0,0.010041453875601292,0.8242871761322021,0.0004179588286206126,0.8812390565872192,0.1877252757549286,0.00026031050947494805,0.8930001854896545,0.09090909361839294,1.0,0.13636364042758942,0.9776021242141724,276.0
4716,6,77,0,0.0026572,0.010047193616628647,0.0,0.0,0.010047193616628647,0.7956984043121338,0.0003363394062034786,0.89421546459198,0.19523772597312927,0.00032651095534674823,0.8930836319923401,0.09090909361839294,1.0,0.09090909361839294,0.9604743123054504,276.0
4717,6,77,1,0.0026572,0.01220964640378952,0.0,0.0,0.01220964640378952,0.8164404630661011,0.0012259354116395116,0.8281575441360474,0.18838249146938324,0.00026004170649684966,0.8959147930145264,0.09090909361839294,1.0,0.13636364042758942,0.9693676233291626,276.0
4718,6,77,2,0.0026572,0.010198945179581642,0.0,0.0,0.010198945179581642,0.8334125876426697,0.0010411249240860343,0.8862955570220947,0.1730981469154358,0.0002647993096616119,0.8910989761352539,0.09090909361839294,1.0,0.1818181872367859,0.9664031863212585,276.0
4719,6,77,3,0.0026572,0.011346569284796715,0.0,0.0,0.011346569284796715,0.8016822934150696,0.0006440636934712529,0.8931471705436707,0.17040343582630157,0.00031778038828633726,0.8966988921165466,0.09090909361839294,1.0,0.13636364042758942,0.9759551882743835,276.0
4720,6,77,4,0.0026572,0.007203852757811546,0.0,0.0,0.007203852757811546,0.8310220241546631,0.0010507096303626895,0.8926585912704468,0.16001230478286743,0.00023887871066108346,0.895331084728241,0.09090909361839294,1.0,0.13636364042758942,0.9723320007324219,276.0
4721,6,77,5,0.0026572,0.00837933924049139,0.0,0.0,0.00837933924049139,0.7623120546340942,0.0003259359218645841,0.8900961875915527,0.169142946600914,0.0004770693485625088,0.8969178795814514,0.09090909361839294,1.0,0.13636364042758942,0.981225311756134,276.0
4722,6,77,6,0.0026572,0.01007869653403759,0.0,0.0,0.01007869653403759,0.8101881146430969,0.0008874144405126572,0.8912977576255798,0.15938997268676758,0.0004531324375420809,0.887109100818634,0.09090909361839294,1.0,0.13636364042758942,0.9746376872062683,276.0
4723,6,77,7,0.0026572,0.009388647973537445,0.0,0.0,0.009388647973537445,0.8190417289733887,0.0007213620701804757,0.8872081637382507,0.18624308705329895,0.0002560405991971493,0.8970902562141418,0.09090909361839294,1.0,0.22727273404598236,0.9713438749313354,276.0
4724,6,78,0,0.0026572,0.008482820354402065,0.0,0.0,0.008482820354402065,0.7938116788864136,0.0009247576235793531,0.8574851751327515,0.1752208024263382,0.00029267685022205114,0.8964459300041199,0.09090909361839294,1.0,0.13636364042758942,0.9650856256484985,276.0
4725,6,78,1,0.0026572,0.009390528313815594,0.0,0.0,0.009390528313815594,0.8185149431228638,0.0007420189213007689,0.8864957094192505,0.19628898799419403,0.00026785777299664915,0.8957145810127258,0.09090909361839294,1.0,0.1818181872367859,0.9637681245803833,276.0
4726,6,78,2,0.0026572,0.007967663928866386,0.0,0.0,0.007967663928866386,0.8137670755386353,0.0008254596614278853,0.8944242000579834,0.19487547874450684,0.0004321096639614552,0.8892310857772827,0.09090909361839294,1.0,0.1818181872367859,0.9604743123054504,276.0
4727,6,78,3,0.0026572,0.01438930630683899,0.0,0.0,0.01438930630683899,0.7901496291160583,0.0003737935039680451,0.8943182229995728,0.15999561548233032,0.0002684337378013879,0.8920966386795044,0.09090909361839294,1.0,0.13636364042758942,0.9631093740463257,276.0
4728,6,78,4,0.0026572,0.012261741794645786,0.0,0.0,0.012261741794645786,0.7611641883850098,0.000728616607375443,0.8925057649612427,0.19688773155212402,0.00029007502598688006,0.8895527720451355,0.09090909361839294,1.0,0.09090909361839294,0.9690382480621338,276.0
4729,6,78,5,0.0026572,0.00999821163713932,0.0,0.0,0.00999821163713932,0.8140498995780945,0.0009897943818941712,0.8887074589729309,0.18778687715530396,0.0002708647516556084,0.8872621059417725,0.09090909361839294,1.0,0.09090909361839294,0.9660738110542297,276.0
4730,6,78,6,0.0026572,0.009356003254652023,0.0,0.0,0.009356003254652023,0.7618396282196045,0.001210817601531744,0.8663955926895142,0.20039606094360352,0.00030537782004103065,0.8967464566230774,0.09090909361839294,1.0,0.13636364042758942,0.9799078106880188,276.0
4731,6,78,7,0.0026572,0.008709351532161236,0.0,0.0,0.008709351532161236,0.8162865042686462,0.0008688875241205096,0.895481288433075,0.21090228855609894,0.0002963730657938868,0.8966495394706726,0.09090909361839294,1.0,0.13636364042758942,0.9584980607032776,276.0
4732,6,79,0,0.0026572,0.008534332737326622,0.0,0.0,0.008534332737326622,0.7628560066223145,0.0009010171052068472,0.8912792205810547,0.20449043810367584,0.00026345020160079,0.8954487442970276,0.09090909361839294,1.0,0.13636364042758942,0.9736495614051819,276.0
4733,6,79,1,0.0026572,0.011667128652334213,0.0,0.0,0.011667128652334213,0.8002797961235046,0.001240836107172072,0.8878318071365356,0.17633531987667084,0.00029899165383540094,0.8701755404472351,0.09090909361839294,1.0,0.13636364042758942,0.9647562503814697,276.0
4734,6,79,2,0.0026572,0.011479640379548073,0.0,0.0,0.011479640379548073,0.7995142340660095,0.0008186428458429873,0.8936092853546143,0.19996945559978485,0.0004021629283670336,0.8823399543762207,0.09090909361839294,1.0,0.1818181872367859,0.9677206873893738,276.0
4735,6,79,3,0.0026572,0.008096585050225258,0.0,0.0,0.008096585050225258,0.8052505254745483,0.0018360998947173357,0.896053671836853,0.19479937851428986,0.00024471437791362405,0.8942534923553467,0.09090909361839294,1.0,0.1818181872367859,0.9647562503814697,276.0
4736,6,79,4,0.0026572,0.012839997187256813,0.0,0.0,0.012839997187256813,0.7870504260063171,0.0009150938130915165,0.8929895758628845,0.18408343195915222,0.0003798036777880043,0.895107626914978,0.09090909361839294,1.0,0.13636364042758942,0.9683794379234314,276.0
